Time,Gold_Price_VN (Triệu/lượng),CPI_VN (%),Gold_Price_World (USD/oz),Oil_Price (USD/Thùng),Tỷ giá USD/VND (VNĐ),SX_CN,VN-Index,CPI_USA (%),SM_M2 (Tỷ đồng),INTEREST_RATE (%),GSI (%),GSI_VN,Gold_Price_Lag1,Gold_Price_7D_MA,Gold_Price_Pct_Change
2023-10-08,0.7075688073394497,0.38277511961722277,0.5049995082450904,0.761638733705773,0.8422555317630267,0.6724137931034484,0.7208352073185902,0.8095238095238095,0.8749952993444153,0.24466019417475737,1.0000000000000002,0.899148460345683,0.7075688073394497,0.7168526439033716,0.1388416509836822
2023-10-09,0.713302752293578,0.38277511961722277,0.521981444448087,0.7679113986082526,0.8436830835117775,0.6724137931034484,0.729275317939541,0.8095238095238095,0.8749952993444153,0.24563106796116513,1.0000000000000002,0.899148460345683,0.7075688073394497,0.7181668299443265,0.1515229415931491
2023-10-10,0.715760157273919,0.38277511961722277,0.5295216863915024,0.7635009310986965,0.846538187009279,0.6724137931034484,0.7353326762423327,0.8095238095238095,0.8749952993444153,0.25922330097087387,1.0000000000000002,0.899148460345683,0.713302752293578,0.7199589018183556,0.14424912012434837
2023-10-11,0.7173984272608127,0.38277511961722277,0.5388650296692128,0.7354699598157406,0.8536759457530336,0.6724137931034484,0.7421460081721705,0.8095238095238095,0.8749952993444153,0.24368932038834956,1.0000000000000002,0.899148460345683,0.715760157273919,0.7218704451506535,0.14243886663600328
2023-10-12,0.7214941022280472,0.38277511961722277,0.5406681310035077,0.7385082818778792,0.852962169878658,0.6724137931034484,0.7429115510856354,0.8095238095238095,0.8749952993444153,0.24368932038834956,1.0000000000000002,0.899148460345683,0.7173984272608127,0.7244988172325633,0.14782179686842
2023-10-13,0.723951507208388,0.38277511961722277,0.5637478280824837,0.7800646868568069,0.8536759457530336,0.6724137931034484,0.7458971684481488,0.8095238095238095,0.8749952993444153,0.2339805825242719,1.0000000000000002,0.899148460345683,0.7214941022280472,0.7272466607727415,0.14421049534477218
2023-10-14,0.7378768020969857,0.38277511961722277,0.5637478280824837,0.7800646868568069,0.8536759457530336,0.6724137931034484,0.7458971684481488,0.8095238095238095,0.8749952993444153,0.2339805825242719,1.0000000000000002,0.899148460345683,0.723951507208388,0.7316671047286802,0.16920004865389754
2023-10-15,0.7378768020969857,0.38277511961722277,0.5637478280824837,0.777712437518377,0.8536759457530336,0.6724137931034484,0.7458971684481488,0.8095238095238095,0.8749952993444153,0.2339805825242719,1.0000000000000002,0.899148460345683,0.7378768020969857,0.7360875486846192,0.1388416509836822
2023-10-16,0.7305045871559632,0.38277511961722277,0.569550536012851,0.7693815544447712,0.8565310492505356,0.6724137931034484,0.733160448225376,0.8095238095238095,0.8749952993444153,0.22233009708737866,1.0000000000000002,0.899148460345683,0.7378768020969857,0.7385964493082602,0.12296197047905047
2023-10-17,0.7255897771952817,0.38277511961722277,0.5762056191194309,0.7843771439772617,0.8608137044967883,0.6724137931034484,0.7142419689763735,0.8095238095238095,0.8749952993444153,0.22718446601941755,1.0000000000000002,0.899148460345683,0.7305045871559632,0.7400301068074837,0.12818767209562312
2023-10-18,0.723951507208388,0.38277511961722277,0.5942366324623807,0.7851612270900716,0.8700927908636689,0.6724137931034484,0.6967780212629544,0.8095238095238095,0.8749952993444153,0.2359223300970874,1.0000000000000002,0.899148460345683,0.7255897771952817,0.7409858784736327,0.13527515888141622
2023-10-19,0.7272280471821755,0.38277511961722277,0.5928269350555682,0.8053513672449281,0.8693790149892933,0.6724137931034484,0.6818977808824795,0.8095238095238095,0.8749952993444153,0.21844660194174764,1.0000000000000002,0.899148460345683,0.723951507208388,0.7418221786815131,0.14598480337667363
2023-10-20,0.7354193971166447,0.38277511961722277,0.6157427138314264,0.7971184945604234,0.8650963597430406,0.6724137931034484,0.7012086008746328,0.8095238095238095,0.8749952993444153,0.24466019417475737,1.0000000000000002,0.899148460345683,0.7272280471821755,0.7434947790972737,0.15664876329243776
2023-10-21,0.7354193971166447,0.38277511961722277,0.6157427138314264,0.7971184945604234,0.8650963597430406,0.6724137931034484,0.7012086008746328,0.8095238095238095,0.8749952993444153,0.24466019417475737,1.0000000000000002,0.899148460345683,0.7354193971166447,0.7431363647224678,0.1388416509836822
2023-10-22,0.7354193971166447,0.38277511961722277,0.6157427138314264,0.7896697049887289,0.8650963597430406,0.6724137931034484,0.7012086008746328,0.8095238095238095,0.8749952993444153,0.24466019417475737,1.0000000000000002,0.899148460345683,0.7354193971166447,0.7427779503476619,0.1388416509836822
2023-10-23,0.733781127129751,0.38277511961722277,0.6055797790381272,0.7733019700088211,0.8750892219842972,0.6724137931034484,0.6873331355680807,0.8095238095238095,0.8749952993444153,0.2990291262135923,1.0000000000000002,0.899148460345683,0.7354193971166447,0.7432558361807367,0.13530536206082872
2023-10-24,0.7305045871559632,0.38277511961722277,0.5994492345015243,0.7487993727335098,0.8693790149892933,0.6724137931034484,0.6991703428675324,0.8095238095238095,0.8749952993444153,0.2990291262135923,1.0000000000000002,0.899148460345683,0.733781127129751,0.7439726649303482,0.13175907656151414
2023-10-25,0.7305045871559632,0.38277511961722277,0.6123332131265775,0.7635009310986965,0.8708065667380445,0.6724137931034484,0.6951129654261683,0.8095238095238095,0.8749952993444153,0.2699029126213593,1.0000000000000002,0.899148460345683,0.7305045871559632,0.744928436596497,0.1388416509836822
2023-10-26,0.7305045871559632,0.38277511961722277,0.6068911254630691,0.7477212584533962,0.8750892219842972,0.6724137931034484,0.6508932928871494,0.8095238095238095,0.8749952993444153,0.27378640776699037,1.0000000000000002,0.899148460345683,0.7305045871559632,0.7454063224295715,0.1388416509836822
2023-10-27,0.7305045871559632,0.38277511961722277,0.6120709438415892,0.7630108791531903,0.8722341184867952,0.6724137931034484,0.6558406139654165,0.8095238095238095,0.8749952993444153,0.2902912621359224,1.0000000000000002,0.899148460345683,0.7305045871559632,0.7446894936799597,0.1388416509836822
2023-10-28,0.7305045871559632,0.38277511961722277,0.6120709438415892,0.7630108791531903,0.8722341184867952,0.6724137931034484,0.6558406139654165,0.8095238095238095,0.8749952993444153,0.2902912621359224,1.0000000000000002,0.899148460345683,0.7305045871559632,0.7439726649303482,0.1388416509836822
2023-10-29,0.7305045871559632,0.38277511961722277,0.6120709438415892,0.7555620895814957,0.8722341184867952,0.6724137931034484,0.6558406139654165,0.8095238095238095,0.8749952993444153,0.2902912621359224,1.0000000000000002,0.899148460345683,0.7305045871559632,0.7432558361807362,0.1388416509836822
2023-10-30,0.7305045871559632,0.38277511961722277,0.6217093400649114,0.7362540429285506,0.8705210563882941,0.6724137931034484,0.6384053741112525,0.8095238095238095,0.8749952993444153,0.34368932038834954,1.0000000000000002,0.899148460345683,0.7305045871559632,0.7427779503476619,0.1388416509836822
2023-10-31,0.7321428571428572,0.38277511961722277,0.6212503688161819,0.7231206507889837,0.8708065667380445,0.6724137931034484,0.6248074181108316,0.8095238095238095,0.8749952993444153,0.24951456310679615,1.0000000000000002,0.899148460345683,0.7305045871559632,0.743016893264199,0.14239297727970207
2023-11-01,0.7313237221494102,0.46411483253588376,0.6143330164246139,0.7183181417230228,0.8743754461099216,0.5287356321839081,0.6357833896326353,0.8095238095238095,0.8936549684129279,0.26407766990291265,0.508726513480718,0.8289982959314266,0.7321428571428572,0.7431363647224678,0.13706850115930672
2023-11-02,0.734600262123198,0.46411483253588376,0.6125299150903187,0.7342938351465256,0.8722341184867952,0.5287356321839081,0.6700510042966097,0.8095238095238095,0.8936549684129279,0.2660194174757282,0.508726513480718,0.8289982959314266,0.7313237221494102,0.7437337220138109,0.1459392733685033
2023-11-03,0.7313237221494102,0.46411483253588376,0.6196439694456282,0.7177300793884153,0.8650963597430406,0.5287356321839081,0.6713045808174083,0.8095238095238095,0.8936549684129279,0.29223300970873795,0.508726513480718,0.8289982959314266,0.734600262123198,0.7438531934720796,0.13176407837960896
